file,label,title,item_id,marketplace,query,euro,image_url
unsorted__v1_206328969837_0.jpg,unsorted,"[#1211428] DEUTSCHLAND - BUNDESREPUBLIK, 50 Euro Cent, Fehler überprägt auf 20 Cent",v1|206328969837|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/9icAAeSwgvBqJXco/s-l1600.jpg
unsorted__v1_206387155328_0.jpg,unsorted,"[#1211447] Belgien, Albert II., 20 Euro Cent, Fehler Doppelbeobachtungsseite, 2000, Br",v1|206387155328|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/dVoAAeSwM-RqRYbi/s-l1600.jpg
unsorted__v1_327231524355_0.jpg,unsorted,"[#1508795] Frankreich, Euro Cent, Fehler Doppelbeobachtung, 2010, Stahl verkupfert, A",v1|327231524355|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/7OIAAeSwG11qPO60/s-l1600.jpg
unsorted__v1_327206075105_0.jpg,unsorted,"[#1211438] Europäische Union, 50 Euro Cent, Fehler Doppelrückseite, Messing, MS(63",v1|327206075105|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/5ksAAeSw76lqKUOm/s-l1600.jpg
unsorted__v1_206389416179_0.jpg,unsorted,"[#1211446] Frankreich, Euro Cent, Fehler Doppelbeobachtungsseite, 2010, Paris, Kupfer Pla",v1|206389416179|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/opIAAeSwHbVqRrq4/s-l1600.jpg
unsorted__v1_327199304180_0.jpg,unsorted,"[#1211439] Europäische Union, 20 Euro Cent, Fehler Doppelrückseite, Messing, MS(60",v1|327199304180|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/JN0AAeSwAx5qJDO~/s-l1600.jpg
unsorted__v1_206336148182_0.jpg,unsorted,"[#1211440] Europäische Union, 5 Euro Cent, Fehler doppelte Rückseite, verkupfert",v1|206336148182|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/Xw8AAeSw-tZqKU4Q/s-l1600.jpg
unsorted__v1_206300562748_0.jpg,unsorted,"[#1210018] Belgien, Albert II., 50 Euro Cent, 1999, Brüssel, Planchet Error Stru",v1|206300562748|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/ceoAAeSwAaFqFapK/s-l1600.jpg
unsorted__v1_206400083916_0.jpg,unsorted,"[#1210017] Belgien, Albert II, Euro, 1999, Brüssel, Fehler Pantolette / Hybrid 5 Cent ",v1|206400083916|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/ePMAAeSwMHJqLRCX/s-l1600.jpg
mule__v1_206387086567_0.jpg,mule,"[#1211443] Luxemburg, Henri, Euro, Error Mule / Hybrid 50 Cent Observ, 2007, U",v1|206387086567|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/yzgAAeSwrFRqRXxs/s-l1600.jpg
unsorted__v1_327208107751_0.jpg,unsorted,"[#1275396] Eurozone, Euro Cent, Error Double Observ, verkupferter Stahl, MS(63",v1|327208107751|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/EOAAAeSwI5lqKuiR/s-l1600.jpg
unsorted__v1_196160469137_0.jpg,unsorted,"[#1210063] Niederlande, Beatrix, 5 Euro Cent, 2000, Utrecht, Fehler Doppelclip, ",v1|196160469137|0,EBAY_DE,euro cent error coin,True,https://i.ebayimg.com/images/g/wUsAAOSw0qJlkNGf/s-l1600.jpg
off_centre__v1_157523630509_0.jpg,off_centre,2 Euro Niederlande 2001 • Off Center Strike • selten • Sammlerstück,v1|157523630509|0,EBAY_DE,2 euro off centre strike,True,https://i.ebayimg.com/images/g/rRkAAeSwwLBpMsNB/s-l1600.jpg
error_de__v1_168570306392_0.jpg,error_de,"2 Euro Fehlprägung sehr selten: Materialüberschuss!, 2008, Münze, Sehr Schön.",v1|168570306392|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/sZYAAeSwDhxqaNQy/s-l1600.jpg
error_de__v1_377359772545_0.jpg,error_de,⭐️ alle 2 Euro Sondermünzen BRD ⭐️Fehlprägung möglich ⭐️ Zustand siehe Fotos,v1|377359772545|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/rJ0AAeSwzXdqU5D2/s-l1600.jpg
error_de__v1_178344570009_0.jpg,error_de,2 Euro Gedenkmünze FEHLPRÄGUNG 2025,v1|178344570009|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/UQAAAeSwxhdqZc1I/s-l1600.jpg
error_de__v1_406736765556_0.jpg,error_de,Fehlprägung: 2 Euro Gedenkmünze Deutschland 2008 Hamburg (F) Alte Europakarte uz,v1|406736765556|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/3SEAAeSwnCdpqBm3/s-l1600.jpg
error_de__v1_206438329720_0.jpg,error_de,2 Euro Deutschland mit Fehlprägung Adlerseite. Ringprägung auf Kern,v1|206438329720|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/4ycAAeSwDCFqY4f7/s-l1600.jpg
error_de__v1_127986359719_0.jpg,error_de,2 Euro Münze Monometall Fehlprägung *super selten*,v1|127986359719|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/yvEAAeSwww5qXyUa/s-l1600.jpg
error_de__v1_278205213798_0.jpg,error_de,2 Euro 2000 Niederlande 90° Stempeldrehung Fehlprägung Beatrix,v1|278205213798|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/kCEAAeSw1bNqX-vP/s-l1600.jpg
error_de__v1_800333894206_0.jpg,error_de,2 Euro Fehlprägung Monometall(Es Geht um die untere Münze),v1|800333894206|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/4nEAAeSwycZqVON-/s-l1600.jpg
error_de__v1_398192336084_0.jpg,error_de,2 Euro Münze Fehlprägung Deutschland 2002,v1|398192336084|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/5CYAAeSwiC1qT9QG/s-l1600.jpg
error_de__v1_318588681941_0.jpg,error_de,2 Euro Fehlprägung,v1|318588681941|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/qfIAAeSwHflqWCOp/s-l1600.jpg
error_de__v1_318588683116_0.jpg,error_de,2 Euro Fehlprägung,v1|318588683116|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/StsAAeSwvspqWCSS/s-l1600.jpg
error_de__v1_198529874544_0.jpg,error_de,"2 Euro Deutschland Kursmünze 2002 Adler Bi-Metall, mehrfarbig, Gut (FEHLPRÄGUNG)",v1|198529874544|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/v-YAAeSwYJFqVeYP/s-l1600.jpg
error_de__v1_168564880149_0.jpg,error_de,"2 Euro Fehlprägung sehr selten: Doppelrandung, 2011 Königl. Belgische Münze, VZ.",v1|168564880149|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/4i4AAeSwWUhqZh8F/s-l1600.jpg
error_de__v1_257464680284_0.jpg,error_de,2 Euro Münze 50 Jahre Kniefall Von Warschau mit Fehlprägung 88 2020 Sammeln,v1|257464680284|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/jr0AAeSwU9Bp12Zt/s-l1600.jpg
error_de__v1_377333894499_0.jpg,error_de,⭐️ 2 Euro BRD ⭐️Fehlprägung Schnabel ⭐️ 2021 Prägestätte A Zustand siehe Fotos,v1|377333894499|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/HwwAAeSwKs5qUPKz/s-l1600.jpg
error_de__v1_137512580114_0.jpg,error_de,"2 Euro Münze Fehlprägung, Belgien 2003, Prägeschwäche ""Uro""",v1|137512580114|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/NYYAAeSw5V9qVkwQ/s-l1600.jpg
error_de__v1_227441612934_0.jpg,error_de,"2 Euro 2008 Deutschland, Hamburger Michel ""F"" Fehlprägung sehr rar (Nr.",v1|227441612934|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/2OcAAeSwwnlqYCSj/s-l1600.jpg
error_de__v1_227266935429_0.jpg,error_de,"Seltener 2 Euro Rohling / Fehlprägung 8,50g (Soll-Gewicht)  beidseitig ungeprägt",v1|227266935429|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/cn8AAeSwn35pvtcm/s-l1600.jpg
error_de__v1_267644461506_0.jpg,error_de,münze 1 Euro Slovakei 2009 (Fehlprägung),v1|267644461506|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/ZKcAAeSwcSpp5NJC/s-l1600.jpg
error_de__v1_318588692012_0.jpg,error_de,1 Euro Fehlprägung,v1|318588692012|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/U5kAAeSwPxJqWCYA/s-l1600.jpg
error_de__v1_318588685690_0.jpg,error_de,2 Euro Fehlprägung Portugal 2002,v1|318588685690|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/xf8AAeSw0sdqWCUG/s-l1600.jpg
error_de__v1_389901438570_0.jpg,error_de,1 Euro Münze Spanien 2011 Fehlprägung.,v1|389901438570|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/t3MAAeSwvPRp4h8t/s-l1600.jpg
error_de__v1_206438746038_0.jpg,error_de,10 Euro Cent Fehlprägung.Doppelrand auf beide Seiten.,v1|206438746038|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/QGQAAeSwzM5qY79F/s-l1600.jpg
error_de__v1_318588782351_0.jpg,error_de,2 Euro Fehlprägung,v1|318588782351|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/Z-AAAeSw1stqWCVl/s-l1600.jpg
error_de__v1_277290685928_0.jpg,error_de,2 Euro 2008 Deutschland Fehlprägung Hamburger Michel mit alter Europakarte Präge,v1|277290685928|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/uIUAAeSwXadog-CP/s-l1600.jpg
error_de__v1_306938265223_0.jpg,error_de,2€ Münze Deutschland 2002 Fehlprägung,v1|306938265223|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/boMAAeSwNIpp-xhF/s-l1600.jpg
error_de__v1_406714213404_0.jpg,error_de,"Fehlprägung: 2 Euro Gedenkmünze Belgien 2006, Atomium, Stempeldrehung ca. 45°",v1|406714213404|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/P-wAAeSwat9pmtx2/s-l1600.jpg
error_de__v1_227058508053_0.jpg,error_de,"Münz-Set „Der Euro 2002“ In Bankfrischer Qualität,mit Portugal Fehlprägung ",v1|227058508053|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/MU8AAOSwpb5oKuKo/s-l1600.jpg
error_de__v1_198392460058_0.jpg,error_de,1 Euro Münze Sehr Selten Fehlprägung,v1|198392460058|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/BF0AAeSwAaFp1mWT/s-l1600.jpg
unsorted__v1_135600089002_0.jpg,unsorted,Euro Münz Sammlung Griechenland Aus 2002,v1|135600089002|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/aIsAAeSw~xBnyCAB/s-l1600.jpg
error_de__v1_168519486248_0.jpg,error_de,2 Euro Sondermünze 10 Jahre Euro-Bargeld - Möglicherweise Fehlprägung,v1|168519486248|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/bsAAAeSw9zVqTITj/s-l1600.jpg
error_de__v1_358720968640_0.jpg,error_de,2 Euro 2022 F Deutschland Thüringen Fehlprägung Komplettmaterial / Monometall,v1|358720968640|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/QKQAAeSwSoNqPSog/s-l1600.jpg
error_de__v1_147431940938_0.jpg,error_de,"2 Euro Hamburg 2008 Fehlprägung ""Alte Karte"" - Prägestätte F (Stuttgart)",v1|147431940938|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/aewAAeSw2MxqU3N6/s-l1600.jpg
off_centre__v1_147328461137_0.jpg,off_centre,Deutsche 2 Cent 2002 D mit Fehlprägung Dezentriert Euro Münze,v1|147328461137|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/r-EAAeSwvnlqEuGF/s-l1600.jpg
error_de__v1_278218737381_0.jpg,error_de,"1 euro münze finnland 1999 Fehlprägung mehrfach, eine Rarität",v1|278218737381|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/ERsAAeSw7dlqZhMB/s-l1600.jpg
error_de__v1_366482644199_0.jpg,error_de,2 Euro Sondermünze 30 Jahre Europaflagge. Fehlprägung,v1|366482644199|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/9m4AAeSwTVFqMRqs/s-l1600.jpg
error_de__v1_397632071582_0.jpg,error_de,Fehlprägung 1 Euro Münze 2004 F,v1|397632071582|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/mKgAAeSwKqlpmH8e/s-l1600.jpg
error_de__v1_336672927649_0.jpg,error_de,2 Euro Münze Fehlprägung 2014 D selten,v1|336672927649|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/pbEAAeSwxLxqSlb2/s-l1600.jpg
error_de__v1_398200800110_0.jpg,error_de,2 euro münzen finnland 2003- Fehlprägung,v1|398200800110|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/BQsAAeSw6QhqX98e/s-l1600.jpg
error_de__v1_198361727474_0.jpg,error_de,Deutschland 2 Euro Münze von 2008 Hamburger Michel Fehlprägung / 6 Stück,v1|198361727474|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/wuwAAeSw5AhqCcr5/s-l1600.jpg
off_centre__v1_377193330198_0.jpg,off_centre,"2 Euro Münze Lietuva Fehlprägung ""dezentriert""",v1|377193330198|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/E5EAAeSwldpqCzzw/s-l1600.jpg
error_de__v1_256149280553_0.jpg,error_de,Fehlprägung 2 Euro. Rohling mit Randschrift.,v1|256149280553|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/mDgAAOSwyMVkAG2s/s-l1600.jpg
error_de__v1_147170178031_0.jpg,error_de,2 Euro Ronde Fehlprägung nur Aussenring geprägt Pille fehlt mit Randschrift,v1|147170178031|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/PZMAAeSw-I5pnZ9c/s-l1600.jpg
error_de__v1_178164364545_0.jpg,error_de,2 Euro Münze mit Fehlprägung 1999-2009 Österreich,v1|178164364545|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/ONMAAeSwAFFqDId8/s-l1600.jpg
error_de__v1_377198197637_0.jpg,error_de,"2 Euro Münze Bayern Fehlprägung ""unscharf durch geringen Prägedruck""",v1|377198197637|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/zjkAAeSweqFqDctZ/s-l1600.jpg
error_de__v1_306903545433_0.jpg,error_de,2 Euro 2016 / F Fehlprägung Teil vom Außenring mit auf Innenring geprägt,v1|306903545433|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/JEYAAeSwI3Zp7jwn/s-l1600.jpg
error_de__v1_236948786903_0.jpg,error_de,"2 Euro Kursmünze Slowakei 2009 ""Fehlprägung""",v1|236948786903|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/FxoAAeSw2bRqMlwo/s-l1600.jpg
error_de__v1_336641010007_0.jpg,error_de,Fehlprägung Abart 4x 2 Euro Deutschland Kursmünzen 2011 2014 A D J Sammlung Coin,v1|336641010007|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/rIoAAeSwjwJqMHCT/s-l1600.jpg
error_de__v1_800027337339_0.jpg,error_de,Single Fehlprägung 2 Euro 5verschiedene Münzen,v1|800027337339|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/NQMAAeSwYudqCI3I/s-l1600.jpg
error_de__v1_318628510424_0.jpg,error_de,Griechenland 1 Euro 2002 Eule Euro Fehlprägung S RARE.,v1|318628510424|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/TI8AAeSw0-xqYxcO/s-l1600.jpg
error_de__v1_318588682570_0.jpg,error_de,2 Euro Fehlprägung Hamburg 2023 D,v1|318588682570|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/xXUAAeSw1bNqWCQm/s-l1600.jpg
error_de__v1_206402834495_0.jpg,error_de,2 Euro 2002 ++ Portugal ++ Fehlprägung,v1|206402834495|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/lzgAAeSwxLxqTlpB/s-l1600.jpg
error_de__v1_406714261114_0.jpg,error_de,"Fehlprägung: 2 Euro Gedenkmünze Belgien 2006, Atomium, Stempeldrehung ca. 110°",v1|406714261114|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/YawAAeSwr75pmuQn/s-l1600.jpg
error_de__v1_206331840318_0.jpg,error_de,2 Euro 2008 / A  Fehlprägung Teil vom Außenring mit auf Innenring geprägt,v1|206331840318|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/G4oAAeSwS-xp5Mbb/s-l1600.jpg
error_de__v1_327270843515_0.jpg,error_de,2 Euro Gedenkmünze 50 Jahre Élysée Vertrag Fehlprägung,v1|327270843515|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/OkoAAeSwbG9qXvs2/s-l1600.jpg
wrong_planchet__v1_267653230541_0.jpg,wrong_planchet,Fehlprägung 2 Euro auf 1 Cent Ronde / falscher Schrötling,v1|267653230541|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/wdgAAOSwoR9dBVRI/s-l1600.jpg
error_de__v1_127882248162_0.jpg,error_de,2 euro Münze Österreich mehrfache Fehlprägung,v1|127882248162|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/RlgAAeSwKzJqErlr/s-l1600.jpg
error_de__v1_318588672738_0.jpg,error_de,2 Euro Fehlprägung Deutschland 2002 J,v1|318588672738|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/3k8AAeSwlktqWCAN/s-l1600.jpg
error_de__v1_317884774427_0.jpg,error_de,2 Euromünze Rostrote Mauerbiene (4.) Insekten 2023 - 5 Euro .und Fehlprägung,v1|317884774427|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/xi8AAeSwWStpkkfI/s-l1600.jpg
error_de__v1_358758446847_0.jpg,error_de," 🔎 ""2008"" - 1 Euro Portugal - Alte Karte / Fehlprägung",v1|358758446847|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/pnoAAeSwuRxqSlXD/s-l1600.jpg
error_de__v1_336705839698_0.jpg,error_de,50 Euro Cent 2001 Frankreich  Umlaufmünze Kursmünze Fehlprägung an den Sternen ,v1|336705839698|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/~lgAAeSwI7FqIp2n/s-l1600.jpg
error_de__v1_336692665655_0.jpg,error_de,2 Euro Gedenkmünze Deutschland 2008 - mit Fehlprägung - RARITËT,v1|336692665655|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/XdcAAeSwIpVpjrrH/s-l1600.jpg
error_de__v1_377202750143_0.jpg,error_de,2-Euro Fehlprägung ,v1|377202750143|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/J7kAAeSweUZqEA-y/s-l1600.jpg
error_de__v1_147263840786_0.jpg,error_de,2 Euro 2014 Fehlprägung Teil vom Aussenring mit auf Innenring geprägt,v1|147263840786|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/olYAAeSwJy5p4o-I/s-l1600.jpg
error_de__v1_358633884548_0.jpg,error_de,2 Euro 2002 ++ Portugal ++ Fehlprägung,v1|358633884548|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/~k0AAeSwTj5qIDpc/s-l1600.jpg
error_de__v1_227333762273_0.jpg,error_de,2 € Euro Münze Niederlanden - 2000 Stempeldrehung (Fehlprägung),v1|227333762273|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/7-cAAeSwQMdp~Huu/s-l1600.jpg
error_de__v1_168558427223_0.jpg,error_de,2 Euro Münze Selten Fehlprägung Deutschland 2008 Hamburg,v1|168558427223|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/kRoAAeSwnn9qKvji/s-l1600.jpg
error_de__v1_316596677396_0.jpg,error_de,2 euro münzen Fehlprägung Italien Ohne Stempel Ohne Zahl Blanko,v1|316596677396|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/YFsAAeSwiyNn7rzZ/s-l1600.jpg
error_de__v1_389901638125_0.jpg,error_de,10 Euro Cent Münze Österreich 2002 Fehlprägung Zustand Ist Gut,v1|389901638125|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/Rk4AAeSweJZp4i3b/s-l1600.jpg
error_de__v1_318588681372_0.jpg,error_de,2 Euro 2011 A Deutschland Fehlprägung,v1|318588681372|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/nQIAAeSw2MxqWCM~/s-l1600.jpg
error_de__v1_406943905053_0.jpg,error_de,"2 euro münze erasmus programme 1987-2022, Fehlprägung, Slowenien",v1|406943905053|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/O2AAAeSwBb1qECJl/s-l1600.jpg
error_de__v1_257460617838_0.jpg,error_de,Fehlprägung Münze Deutschland 2011 2€-Stück,v1|257460617838|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/QjUAAeSwxahp4YLo/s-l1600.jpg
error_de__v1_406714188930_0.jpg,error_de,"Fehlprägung: 2 Euro Gedenkmünze Belgien 2006, Atomium, Stempeldrehung ca. 155°",v1|406714188930|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/SjAAAeSwIh5pmthS/s-l1600.jpg
error_de__v1_197324519077_0.jpg,error_de,Spanien 2 Euro Münze 2009 10 Jahre WU - Fehlprägung / größere Sterne - bfr,v1|197324519077|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/kkAAAOSwDAFoJylD/s-l1600.jpg
error_de__v1_318588677121_0.jpg,error_de,2 Euro Deutschland 2011 A Fehlprägung,v1|318588677121|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/wy4AAeSwwzRqWCI8/s-l1600.jpg
error_de__v1_203274032748_0.jpg,error_de,BRD Fehlprägung 2 Euro 2002 G Randschrift unvollständig FRE HEIT Verprägung Rand,v1|203274032748|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/vOoAAOSwfE1gIsAb/s-l1600.jpg
error_de__v1_318588674410_0.jpg,error_de,2 Euro Deutschland 2011 D Fehlprägung,v1|318588674410|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/DPQAAeSwYwRqWCIL/s-l1600.jpg
error_de__v1_254941263487_0.jpg,error_de,"BRD 2 Euro Fehlprägung 2014 D - 2x geprägt prägefrisch, entwertet  61316",v1|254941263487|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/G4YAAOSwvfFgdnE-/s-l1600.jpg
error_de__v1_356800826640_0.jpg,error_de,2 Euro DEUTSCHLAND 2008 F * FEHLPRÄGUNG * CoinCard,v1|356800826640|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/Lx0AAOSwitBn~7xk/s-l1600.jpg
error_de__v1_257566378250_0.jpg,error_de,xxLot 50 x Fehlprägung: unbeprägter 2 Euro Rohling mit Randschrift 2**2**2 vz-st,v1|257566378250|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/18IAAeSwNiRpynSb/s-l1600.jpg
spiegelei__v1_355349741457_0.jpg,spiegelei,Deutschland 2 Euro 2006 Fehlprägung Spiegelei Holstentor prägefrisch   104478,v1|355349741457|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/AywAAOSwml5ll7fC/s-l1600.jpg
error_de__v1_254578718456_0.jpg,error_de,Deutschland Fehlprägung 2 Euro 2002 J mit 1€-Pille vz-st  (41876),v1|254578718456|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/JlAAAOSwPjJeQBgG/s-l1600.jpg
error_de__v1_366210582628_0.jpg,error_de,1 Euro Medaille Europawoche 1998 Europa in Hamburg - Fehlprägung,v1|366210582628|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/mTAAAeSwviJpla0C/s-l1600.jpg
error_de__v1_254863793140_0.jpg,error_de,BRD 2 Euro Fehlprägung  2008 D Kursmünze nur auf Innenteil geprägt   58033,v1|254863793140|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/g3wAAOSwpKJgJOxS/s-l1600.jpg
error_de__v1_335724088943_0.jpg,error_de,Fehlprägung-Rohling 2 Euro nur mit Randschrift #s200,v1|335724088943|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/JFIAAOSwQJdnWcMF/s-l1600.jpg
error_de__v1_254944025208_0.jpg,error_de,Deutschland 2 Euro 2002 J Fehlprägung mit 1€-Pille    61556,v1|254944025208|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/AmgAAOSwWydgeTpm/s-l1600.jpg
error_de__v1_358302957066_0.jpg,error_de,Fehlprägung 2 Euro Rolling mit Randschrift.,v1|358302957066|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/xz4AAeSwBSJotAiv/s-l1600.jpg
error_de__v1_318588691016_0.jpg,error_de,1 Euro Fehlprägung Deutschland 2005 J,v1|318588691016|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/T4kAAeSwl85qWCXQ/s-l1600.jpg
error_de__v1_185536727653_0.jpg,error_de,"2 Euro, Numisbrief Deutschland, St. Michaelis Kirche Hamburg 2008, Fehlprägung !",v1|185536727653|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/4gIAAOSwgmBi96gy/s-l1600.jpg
error_de__v1_318588677964_0.jpg,error_de,2 Euro Deutschland 2011 J Fehlprägung,v1|318588677964|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/poAAAeSwzZZqWCK4/s-l1600.jpg
unsorted__v1_326389833461_516028013204.jpg,unsorted,2 Euro BRD Deutschland Germany Gedenkmünze 2006 - 2026 UNC BU PP Proof Auswahl,v1|326389833461|516028013204,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/c74AAeSwFatqOFvR/s-l1600.jpg
error_de__v1_355413337177_0.jpg,error_de,BRD  2 Euro Fehlprägung : Abdruck eine falsch liegenden Innenteils   104818,v1|355413337177|0,EBAY_DE,euro fehlprägung münze,True,https://i.ebayimg.com/images/g/FW4AAOSwElBls2RB/s-l1600.jpg
